link,created_at,uri,num_likes,num_reposts,num_replies,civic,text,source_feed,author_handle,handle,is_frequent_poster,did,prob_toxic,label_toxic,prob_affinity,label_affinity,prob_compassion,label_compassion,prob_constructive,label_constructive,prob_curiosity,label_curiosity,prob_nuance,label_nuance,prob_personal_story,label_personal_story,prob_alienation,label_alienation,prob_fearmongering,label_fearmongering,prob_generalization,label_generalization,prob_moral_outrage,label_moral_outrage,prob_scapegoating,label_scapegoating,total_engagement
https://bsky.app/profile/jefftiedrich.bsky.social/post/3knsywh5dos2r,2024-03-16T14:12:57.644Z,at://did:plc:i3mhliziy2r37ytl2rof5e3h/app.bsky.feed.post/3knsywh5dos2r,626,95,20,True,"pro tip: if you can imprison Peter Navarro for blowing off a congressional subpoena, you can imprison Jim Jordan for blowing off a congressional subpoena. this isn't fucking rocket science",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,jefftiedrich.bsky.social,jefftiedrich.bsky.social,False,at://did:plc:i3mhliziy2r37ytl2rof5e3h/app.bsky.feed.post/3knsywh5dos2r,0.60311776,1,0.07458106,0,0.093667574,0,0.37099135,0,0.1063522,0,0.18124555,0,0.068034075,0,0.5977178,1,0.118356,0,0.17131506,0,0.49148792,0,0.20661998,0,741
https://bsky.app/profile/newamauta.bsky.social/post/3knrn5ary4c2t,2024-03-16T01:09:23.858Z,at://did:plc:rw7cg43snfds5sds2pawnlgi/app.bsky.feed.post/3knrn5ary4c2t,576,159,1,True,"An Indigenous tribe in Los Angeles recently got 12 acres of their land back! Native orgs made the largest LA land purchase for the Tongva Gabrielino Shohone Nation, including Anawakalmekak, a Native Mexica school that teaches Nahuatl to the Mexican diaspora. This is inter-Indigenous solidarity",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,newamauta.bsky.social,newamauta.bsky.social,False,at://did:plc:rw7cg43snfds5sds2pawnlgi/app.bsky.feed.post/3knrn5ary4c2t,0.045378547,0,0.45210588,0,0.42747927,0,0.729336,1,0.12658814,0,0.5640437,1,0.49314174,0,0.15587102,0,0.30842054,0,0.39668354,0,0.14481643,0,0.2784664,0,736
https://bsky.app/profile/fleerultra.bsky.social/post/3kntaqo47jp2c,2024-03-16T16:32:55.669Z,at://did:plc:ifnpirhh7ihbsqyee5yjrlam/app.bsky.feed.post/3kntaqo47jp2c,578,132,16,True,"if youd said on january 7, 2021, that we would have to have an election in 4 years to decide whether anyone important would face consequences for the coup attempt, every single person currently defending the DOJ, Garland, Biden, Willis, et al, wouldve said you were crazy or a coward. yet here we are",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,fleerultra.bsky.social,fleerultra.bsky.social,False,at://did:plc:ifnpirhh7ihbsqyee5yjrlam/app.bsky.feed.post/3kntaqo47jp2c,0.47886392,0,0.43878457,0,0.07876553,0,0.1997879,0,0.18013267,0,0.29080722,0,0.16944648,0,0.75795984,1,0.46825218,0,0.64750916,1,0.661142,1,0.6482741,1,726
https://bsky.app/profile/nycsouthpaw.bsky.social/post/3kntldci2v32f,2024-03-16T19:42:18.935Z,at://did:plc:on5oeywiqx32fh2zau473wz6/app.bsky.feed.post/3kntldci2v32f,630,81,14,True,"New York is the greatest city in the world, but one thing we lack is the muckraking left-leaning tabloid that would lay any and all shootings in the city since Bruen at the door of the Supreme Court majority.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,nycsouthpaw.bsky.social,nycsouthpaw.bsky.social,False,at://did:plc:on5oeywiqx32fh2zau473wz6/app.bsky.feed.post/3kntldci2v32f,0.19789438,0,0.37246382,0,0.27179828,0,0.14807095,0,0.100476414,0,0.15556577,0,0.29649553,0,0.73616415,1,0.09175099,0,0.81836146,1,0.7903783,1,0.7879662,1,725
https://bsky.app/profile/thomaszimmer.bsky.social/post/3kntnykbten2f,2024-03-16T20:29:58.944Z,at://did:plc:zs5cbnx3p4g5mie5peplc665/app.bsky.feed.post/3kntnykbten2f,523,171,19,True,"In a country with a functioning democratic system and a somewhat healthy political culture, anyone uttering such deranged nonsense would be shunned and ostracized, a party elevating them would not be considered a viable option by anyone but an extremist fringe.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,thomaszimmer.bsky.social,thomaszimmer.bsky.social,False,at://did:plc:zs5cbnx3p4g5mie5peplc665/app.bsky.feed.post/3kntnykbten2f,0.37751234,0,0.09080389,0,0.14652205,0,0.19848377,0,0.0864158,0,0.11868066,0,0.1303544,0,0.90077543,1,0.6456686,1,0.83043,1,0.67836434,1,0.474378,0,713
https://bsky.app/profile/neolithicsheep.bsky.social/post/3knrsd5yzsh2c,2024-03-16T02:42:10.733Z,at://did:plc:itlxawcltyjh6mcxympjq4l4/app.bsky.feed.post/3knrsd5yzsh2c,568,103,15,True,"""Mutual aid"" used to have a specific meaning and the mutuality was very much part of it. You help me organize a tenants' Union, I help you organize a community garden. We come together as equals and learn from each other and lift each other up. Crowdfunding essential needs is not that.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,neolithicsheep.bsky.social,neolithicsheep.bsky.social,True,at://did:plc:itlxawcltyjh6mcxympjq4l4/app.bsky.feed.post/3knrsd5yzsh2c,0.007979449,0,0.6105072,1,0.5295723,1,0.814731,1,0.3232997,0,0.7095273,1,0.6498523,1,0.07876063,0,0.10259992,0,0.5059629,1,0.08896948,0,0.0911534,0,686
https://bsky.app/profile/veryimportant.lawyer/post/3knu6g6t6ve2e,2024-03-17T01:23:56.851Z,at://did:plc:vgwy2b3rrcewfdazrkanjbg4/app.bsky.feed.post/3knu6g6t6ve2e,597,58,11,True,RFK Jr’s campaign is like a Pokémon game where you collect dumb guys instead of monsters,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,veryimportant.lawyer,veryimportant.lawyer,False,at://did:plc:vgwy2b3rrcewfdazrkanjbg4/app.bsky.feed.post/3knu6g6t6ve2e,0.4269174,0,0.115430765,0,0.04996492,0,0.08580524,0,0.035823733,0,0.06527268,0,0.09801555,0,0.7331542,1,0.086419865,0,0.35387492,0,0.42028555,0,0.23887523,0,666
https://bsky.app/profile/lukeoneil47.bsky.social/post/3knst3eyt4324,2024-03-16T12:28:23.400Z,at://did:plc:4d7w4ylnasmg7oayamznsznp/app.bsky.feed.post/3knst3eyt4324,601,42,15,False,My wife looks at TikTok 5 hours a day and I look at Twitter 12 hours a day and then at night we try to explain to each other the world as we perceive it through the distorted lens of our phones and I think that's nice.,https://bsky.app/profile/did:plc:z72i7hdynmk6r22z27h6tvur/feed/hot-classic,lukeoneil47.bsky.social,lukeoneil47.bsky.social,False,at://did:plc:4d7w4ylnasmg7oayamznsznp/app.bsky.feed.post/3knst3eyt4324,0.04166769,0,0.65147775,1,0.29706353,0,0.39953515,0,0.123238094,0,0.31962708,0,0.85381436,1,0.35574147,0,0.07941056,0,0.24934533,0,0.15206715,0,0.09963997,0,658
https://bsky.app/profile/seriousfreudoffice.bsky.social/post/3kntotf4qi42k,2024-03-16T20:44:59.991Z,at://did:plc:lvo2kauo7fg57ycm2p444lum/app.bsky.feed.post/3kntotf4qi42k,491,153,9,True,"In good news, Liz Truss's anti trans bill failed to go through. In hilarious news, this was because several MPs filibustered for five hours talking about ferret names.

https://www.thepinknews.com/2024/03/16/liz-truss-ferrets/",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,seriousfreudoffice.bsky.social,seriousfreudoffice.bsky.social,False,at://did:plc:lvo2kauo7fg57ycm2p444lum/app.bsky.feed.post/3kntotf4qi42k,0.102192536,0,0.18529944,0,0.14652205,0,0.5130939,1,0.1762937,0,0.48048222,0,0.23667608,0,0.6446592,1,0.19962387,0,0.45302102,0,0.31211135,0,0.41588613,0,653
https://bsky.app/profile/pixelatedboat.bsky.social/post/3knsryabkfl2r,2024-03-16T12:08:43.996Z,at://did:plc:mjh257xyug2mpodoyy3he5ih/app.bsky.feed.post/3knsryabkfl2r,606,28,18,False,Coen Brothers? More like the Goin’ Brothers - because I’m goin’ to see most of their movies!,https://bsky.app/profile/did:plc:z72i7hdynmk6r22z27h6tvur/feed/hot-classic,pixelatedboat.bsky.social,pixelatedboat.bsky.social,False,at://did:plc:mjh257xyug2mpodoyy3he5ih/app.bsky.feed.post/3knsryabkfl2r,0.030506283,0,0.3590947,0,0.04225969,0,0.13029796,0,0.14790365,0,0.11868066,0,0.21340905,0,0.30227435,0,0.122394055,0,0.2946801,0,0.18847817,0,0.2045616,0,652
https://bsky.app/profile/scottsantens.com/post/3knsupwoqyk2y,2024-03-16T12:57:46.905Z,at://did:plc:weypikbrwodr2fsanloqjx6s/app.bsky.feed.post/3knsupwoqyk2y,495,131,19,True,"""Even affluent people would enjoy a better quality of life if they lived in a country with a more equal distribution of wealth, similar to a Scandinavian nation."" We really need to reduce inequality. Universal basic income plus a mix of taxes is how. Everyone would benefit.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,scottsantens.com,scottsantens.com,False,at://did:plc:weypikbrwodr2fsanloqjx6s/app.bsky.feed.post/3knsupwoqyk2y,0.015581916,0,0.6748154,1,0.6772768,1,0.74312913,1,0.3424645,0,0.4646867,0,0.21703479,0,0.18226859,0,0.36194822,0,0.7500561,1,0.2067963,0,0.15834299,0,645
https://bsky.app/profile/marisakabas.bsky.social/post/3knuiccqspl24,2024-03-17T04:20:44.030Z,at://did:plc:ejihld4sywvvqwe67cdkn4jq/app.bsky.feed.post/3knuiccqspl24,529,97,16,True,the part that actually pisses me off the most is “doomsday vision”…it’s not a vision! we’ve literally lived through it! he tried to overthrow the government!!!!,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,marisakabas.bsky.social,marisakabas.bsky.social,True,at://did:plc:ejihld4sywvvqwe67cdkn4jq/app.bsky.feed.post/3knuiccqspl24,0.27975297,0,0.51263416,1,0.25149468,0,0.13908774,0,0.11646001,0,0.13630773,0,0.3586719,0,0.68030953,1,0.59141827,1,0.2675741,0,0.66459763,1,0.450165,0,642
https://bsky.app/profile/blakeprof.bsky.social/post/3kntcx3hqx323,2024-03-16T17:12:19.108Z,at://did:plc:bcsjnmnthpmcedj6hfwpd52b/app.bsky.feed.post/3kntcx3hqx323,592,24,17,False,Getting ready for my 5 y/o’s birthday party tomorrow: “This business will get out of control. It will get out of control and we’ll be lucky to get through it.”,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,blakeprof.bsky.social,blakeprof.bsky.social,False,at://did:plc:bcsjnmnthpmcedj6hfwpd52b/app.bsky.feed.post/3kntcx3hqx323,0.038048524,0,0.52292305,1,0.4512681,0,0.14619578,0,0.084609546,0,0.11868066,0,0.60705185,1,0.3275771,0,0.57634646,1,0.27428618,0,0.31329244,0,0.24404159,0,633
https://bsky.app/profile/rossignol.bsky.social/post/3knthnphit622,2024-03-16T18:36:33.791Z,at://did:plc:rrbjol3e676zirwub3vpln3k/app.bsky.feed.post/3knthnphit622,500,116,8,False,"Daughter downloaded a papercraft project from the internet and asked me for help. It confounded me, too. I paused, baffled. How do i— and it's Ai, of course it is. Looks plausible, actually pure gibberish in pictorial form.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,rossignol.bsky.social,rossignol.bsky.social,False,at://did:plc:rrbjol3e676zirwub3vpln3k/app.bsky.feed.post/3knthnphit622,0.05378982,0,0.47774684,0,0.13473919,0,0.46561047,0,0.40713036,0,0.50888556,1,0.82910985,1,0.15013877,0,0.065728955,0,0.068484776,0,0.07467758,0,0.029047899,0,624
https://bsky.app/profile/ohnoshetwitnt.bsky.social/post/3knsnevtne32p,2024-03-16T10:46:20.612Z,at://did:plc:qbvmzulle4ytussf2qpzoqqd/app.bsky.feed.post/3knsnevtne32p,522,89,12,True,We need Saint Patrick to drive the snakes out of the Supreme Court.,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,ohnoshetwitnt.bsky.social,ohnoshetwitnt.bsky.social,False,at://did:plc:qbvmzulle4ytussf2qpzoqqd/app.bsky.feed.post/3knsnevtne32p,0.25462922,0,0.23767464,0,0.09470313,0,0.056299057,0,0.032601394,0,0.04141183,0,0.0637539,0,0.7235692,1,0.515226,1,0.60049033,1,0.5773468,1,0.5692368,1,623
https://bsky.app/profile/tkingfisher.bsky.social/post/3kn73cleu5i2i,2024-03-08T16:02:19.994Z,at://did:plc:rfixmqbspb6j7ej6fla64hgh/app.bsky.feed.post/3kn73cleu5i2i,551,22,40,False,"In line at the TSA. They have screened my bag three times now, but rather than open it, they keep x-raying it in hope the answer will change.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,tkingfisher.bsky.social,tkingfisher.bsky.social,False,at://did:plc:rfixmqbspb6j7ej6fla64hgh/app.bsky.feed.post/3kn73cleu5i2i,0.017466826,0,0.18283133,0,0.2601326,0,0.3629191,0,0.14790365,0,0.26744163,0,0.82910985,1,0.1121108,0,0.106330596,0,0.13581753,0,0.20881297,0,0.16755858,0,613
https://bsky.app/profile/c0nc0rdance.bsky.social/post/3kntxyhe53s2n,2024-03-16T23:28:53.708Z,at://did:plc:r643qxafn6b3pxfffiodojbn/app.bsky.feed.post/3kntxyhe53s2n,455,144,8,True,"“Poverty exists not because we cannot feed the poor, but because we cannot satisfy the rich.""",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,c0nc0rdance.bsky.social,c0nc0rdance.bsky.social,False,at://did:plc:r643qxafn6b3pxfffiodojbn/app.bsky.feed.post/3kntxyhe53s2n,0.091913216,0,0.0693074,0,0.4437917,0,0.17160219,0,0.10536304,0,0.12989433,0,0.08335247,0,0.38553914,0,0.5513331,1,0.7072651,1,0.4713133,0,0.42214856,0,607
https://bsky.app/profile/chadloder.bsky.social/post/3kneut55qut2v,2024-03-10T23:22:17.936Z,at://did:plc:nywb5oene54cllowkfwouxzz/app.bsky.feed.post/3kneut55qut2v,408,193,3,True,"There is a large pro-Palestine protest outside the Oscars that's not being covered by the mainstream press. LAPD riot cops are out in force and shoving people with batons. @vpsreports.bsky.social @tinadesireeberg.com, Sam Braslow, and AcatWithNews are covering the protest on the Other Site.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,chadloder.bsky.social,chadloder.bsky.social,False,at://did:plc:nywb5oene54cllowkfwouxzz/app.bsky.feed.post/3kneut55qut2v,0.13041082,0,0.0944899,0,0.46852314,0,0.6023727,1,0.1063522,0,0.43048233,0,0.29064423,0,0.5210257,1,0.23422225,0,0.46755648,0,0.4177975,0,0.41666776,0,604
https://bsky.app/profile/lolgop.bsky.social/post/3kntt6tiegp25,2024-03-16T22:02:59.050Z,at://did:plc:yobyqjt4hs5icoihvaombhhn/app.bsky.feed.post/3kntt6tiegp25,463,126,6,True,Watching Trump hold rallies where he incites violence after January 6th WHILE OUT ON BAIL is like watching bin Laden teach a flight school after 9/11.,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,lolgop.bsky.social,lolgop.bsky.social,False,at://did:plc:yobyqjt4hs5icoihvaombhhn/app.bsky.feed.post/3kntt6tiegp25,0.16245349,0,0.06582858,0,0.0916127,0,0.21427503,0,0.08192977,0,0.09879968,0,0.12616077,0,0.77025545,1,0.27357143,0,0.35211846,0,0.659701,1,0.5548484,1,595
https://bsky.app/profile/seantcollins.bsky.social/post/3kntpmgjm7k23,2024-03-16T20:58:58.534Z,at://did:plc:eawrzkefxggvqbrmagkhsmcc/app.bsky.feed.post/3kntpmgjm7k23,470,105,4,False,“THIS is the WEAPON of the ENEMY.” Batman breaks a Bluesky screenshot of some Twitter rando’s shitty opinion in half with his hands. “We do not NEED it. We will not USE it.”,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,seantcollins.bsky.social,seantcollins.bsky.social,True,at://did:plc:eawrzkefxggvqbrmagkhsmcc/app.bsky.feed.post/3kntpmgjm7k23,0.5566829,1,0.19967446,0,0.088569954,0,0.11191306,0,0.058662415,0,0.12647597,0,0.099318996,0,0.8387743,1,0.19498986,0,0.52885544,1,0.608388,1,0.49353912,0,579
https://bsky.app/profile/lauren.rotatingsandwiches.com/post/3knsrjsqvqx25,2024-03-16T12:00:40.028Z,at://did:plc:3vyl2i7k2fuk7lbnmlxh3vof/app.bsky.feed.post/3knsrjsqvqx25,522,33,11,False,when i say i dream of a better world i mean i imagine a time when someone can say they already know about a subject and it stops someone about to explain it to them again,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,lauren.rotatingsandwiches.com,lauren.rotatingsandwiches.com,False,at://did:plc:3vyl2i7k2fuk7lbnmlxh3vof/app.bsky.feed.post/3knsrjsqvqx25,0.026499467,0,0.3195837,0,0.36538187,0,0.16659191,0,0.12538517,0,0.19109875,0,0.29454243,0,0.39563918,0,0.31134543,0,0.3573927,0,0.27758452,0,0.16942513,0,566
https://bsky.app/profile/raxkingisdead.bsky.social/post/3knsx4h5ims2v,2024-03-16T13:40:34.161Z,at://did:plc:5x4p5tgshfa7xef6f3jrv34h/app.bsky.feed.post/3knsx4h5ims2v,472,44,36,True,i’m legit not sure what superrich people’s plan is for when the cities where they live are fully and inarguably impossible for the service class to afford to even live near. are yall gonna start waiting your own tables?,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,raxkingisdead.bsky.social,raxkingisdead.bsky.social,False,at://did:plc:5x4p5tgshfa7xef6f3jrv34h/app.bsky.feed.post/3knsx4h5ims2v,0.021903414,0,0.07635384,0,0.39689544,0,0.16784096,0,0.54725516,1,0.19109875,0,0.080563076,0,0.70210266,1,0.4794096,0,0.76569736,1,0.6193928,1,0.51002175,1,552
https://bsky.app/profile/rincewind.run/post/3kntowvrkyg2g,2024-03-16T20:46:57.490Z,at://did:plc:6hit5rjdbmlnscmuk4bbtmuc/app.bsky.feed.post/3kntowvrkyg2g,484,19,47,False,"the four year old, trying to convince me to let him watch Star Wars, after I told him there are bad guys who shoot people and it would be scary: “that’s okay, I’ll say ‘darn it bad guys, don’t do that’ and hide in your shirt” it absolutely is too scary for him but damn buddy that’s a good try",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,rincewind.run,rincewind.run,True,at://did:plc:6hit5rjdbmlnscmuk4bbtmuc/app.bsky.feed.post/3kntowvrkyg2g,0.6020386,1,0.5747129,1,0.56317586,1,0.3763945,0,0.11749236,0,0.3493781,0,0.7062525,1,0.3500963,0,0.2656334,0,0.16826719,0,0.2809576,0,0.123458266,0,550
https://bsky.app/profile/rbreich.bsky.social/post/3knu26jrbls2s,2024-03-17T00:08:04Z,at://did:plc:4u3hwe3p7oy3hoy3amlw7rp2/app.bsky.feed.post/3knu26jrbls2s,398,127,15,True,Wall Street has consolidated into 5 giant banks. Airlines have merged from 12 major carriers in 1980 to 4 today. A handful of companies control the pharmaceutical industry. Four giants control over 80% of meat processing. The evidence of corporate concentration is everywhere.,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,rbreich.bsky.social,rbreich.bsky.social,False,at://did:plc:4u3hwe3p7oy3hoy3amlw7rp2/app.bsky.feed.post/3knu26jrbls2s,0.02343543,0,0.07105747,0,0.07972292,0,0.59324974,1,0.09286537,0,0.4743229,0,0.099318996,0,0.18526137,0,0.29222414,0,0.5018658,1,0.30857944,0,0.40476367,0,540
https://bsky.app/profile/mtsw.bsky.social/post/3kntcbvt5px2d,2024-03-16T17:00:28.334Z,at://did:plc:swgxwbir4rrimj57pf75jckf/app.bsky.feed.post/3kntcbvt5px2d,468,25,34,True,"maybe i'm wrong but i really do feel like there was an era of US policing where if your car got stolen the cops would at least kinda pretend to try and find it instead of telling you ""wow that sucks, good luck bro""",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,mtsw.bsky.social,mtsw.bsky.social,True,at://did:plc:swgxwbir4rrimj57pf75jckf/app.bsky.feed.post/3kntcbvt5px2d,0.44573322,0,0.4621461,0,0.53415614,1,0.40364674,0,0.38599136,0,0.36676258,0,0.35595018,0,0.3307817,0,0.30565658,0,0.44900417,0,0.32962507,0,0.24924253,0,527
https://bsky.app/profile/theabigailthorn.bsky.social/post/3kntvbg3a3322,2024-03-16T22:39:53.734Z,at://did:plc:7knftcimdqusmixgonfjnl3s/app.bsky.feed.post/3kntvbg3a3322,498,12,5,False,"Got recognised today by a sweet older couple who said their daughter introduced them to my work and they were so happy because “You inspired her” 🥹 It was such a lovely moment, I’m so glad to have contributed a little to that happy family",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,theabigailthorn.bsky.social,theabigailthorn.bsky.social,False,at://did:plc:7knftcimdqusmixgonfjnl3s/app.bsky.feed.post/3kntvbg3a3322,0.011749268,0,0.6474411,1,0.55180144,1,0.42985302,0,0.3597569,0,0.36676258,0,0.8645133,1,0.07876063,0,0.07767559,0,0.10113996,0,0.084362574,0,0.092549875,0,515
https://bsky.app/profile/cait.bsky.social/post/3knt7cft32e24,2024-03-16T16:07:04.002Z,at://did:plc:awzzrtrcrvpnxi3ph2sbhxwv/app.bsky.feed.post/3knt7cft32e24,441,51,21,False,"as i have always said, ""nice"" and ""kind"" are two entirely different things and now i am adding ""polite"" to that list. some of you are none of those",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,cait.bsky.social,cait.bsky.social,True,at://did:plc:awzzrtrcrvpnxi3ph2sbhxwv/app.bsky.feed.post/3knt7cft32e24,0.11161,0,0.46662265,0,0.25724247,0,0.2603964,0,0.13020957,0,0.2643714,0,0.3805419,0,0.70878494,1,0.059058722,0,0.4219161,0,0.44477978,0,0.1712996,0,513
https://bsky.app/profile/lethalityjane.bsky.social/post/3kngnbccuur2i,2024-03-11T16:12:22.248Z,at://did:plc:xhmwhdq4pj2wh5jeucxjhay2/app.bsky.feed.post/3kngnbccuur2i,476,18,8,False,"This also means that teens have less of their own money for going out with friends. So you have teenagers who haven't been raised with the expectation of going out with friends to entertain themselves, they have nowhere to go and no money to spend.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,lethalityjane.bsky.social,lethalityjane.bsky.social,False,at://did:plc:xhmwhdq4pj2wh5jeucxjhay2/app.bsky.feed.post/3kngnbccuur2i,0.022139108,0,0.13676605,0,0.54104877,1,0.50852096,1,0.2330567,0,0.5624557,1,0.25923225,0,0.44840243,0,0.41089916,0,0.7966457,1,0.29577985,0,0.38237536,0,502
https://bsky.app/profile/garius.bsky.social/post/3knsii7lpjo25,2024-03-16T09:18:44.584Z,at://did:plc:5h5jfgi7vuqp4bkfogcntzep/app.bsky.feed.post/3knsii7lpjo25,400,81,7,False,"The darkness seeps under the door. It rolls towards me. ""Mine."" The voice is from the foot of the bed. The darkness pauses. ""MINE"" I realize my cat's eyes are open. Glowing. The darkness retreats. ""Mine."" He mutters, as the darkness disappears. He closes his eyes and begins snoring gently again",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,garius.bsky.social,garius.bsky.social,False,at://did:plc:5h5jfgi7vuqp4bkfogcntzep/app.bsky.feed.post/3knsii7lpjo25,0.05255287,0,0.22826096,0,0.20976527,0,0.31204242,0,0.06990473,0,0.27982917,0,0.71713895,1,0.19128387,0,0.27888256,0,0.08609193,0,0.09563969,0,0.033300526,0,488
https://bsky.app/profile/nycsouthpaw.bsky.social/post/3kntaaxglc22l,2024-03-16T16:24:09.027Z,at://did:plc:on5oeywiqx32fh2zau473wz6/app.bsky.feed.post/3kntaaxglc22l,351,83,54,False,"Musk is building a $1.8 billion network of classified spy satellites for the US government, Reuters reports.

https://www.reuters.com/technology/space/musks-spacex-is-building-spy-satellite-network-us-intelligence-agency-sources-2024-03-16/",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,nycsouthpaw.bsky.social,nycsouthpaw.bsky.social,False,at://did:plc:on5oeywiqx32fh2zau473wz6/app.bsky.feed.post/3kntaaxglc22l,0.008607753,0,0.005834324,0,0.058133416,0,0.41120413,0,0.21914949,0,0.30992806,0,0.07872421,0,0.11524069,0,0.25247714,0,0.28954652,0,0.1925018,0,0.25842655,0,488
https://bsky.app/profile/tkingfisher.bsky.social/post/3kntf5zvd6x2l,2024-03-16T17:51:59.766Z,at://did:plc:rfixmqbspb6j7ej6fla64hgh/app.bsky.feed.post/3kntf5zvd6x2l,437,17,33,False,"We are bellied up to the bar at the airport waiting for the flight and someone has the opening whistle and wah-wah-wahhh of the theme to The Good, The Bad, And The Ugly as their alert sound. And someone keeps texting them. I love Ennio Morricone, but may require bail.",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,tkingfisher.bsky.social,tkingfisher.bsky.social,False,at://did:plc:rfixmqbspb6j7ej6fla64hgh/app.bsky.feed.post/3kntf5zvd6x2l,0.103494145,0,0.47222853,0,0.33691296,0,0.402961,0,0.11956828,0,0.38829362,0,0.7314316,1,0.24910277,0,0.19498986,0,0.17744759,0,0.21696468,0,0.1712996,0,487
https://bsky.app/profile/ryanlcooper.com/post/3kntlutpzn22q,2024-03-16T19:52:05.229Z,at://did:plc:p5yoii26kayabauhkym3vtms/app.bsky.feed.post/3kntlutpzn22q,405,71,11,True,"you could set up like 5 of these with the money Dems spent losing Senate races in Kentucky and South Carolina

https://prospect.org/politics/2024-03-11-democrats-need-party-publication/",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,ryanlcooper.com,ryanlcooper.com,True,at://did:plc:p5yoii26kayabauhkym3vtms/app.bsky.feed.post/3kntlutpzn22q,0.04067813,0,0.060666207,0,0.04452344,0,0.6184577,1,0.30281326,0,0.36854327,0,0.057932016,0,0.3599499,0,0.24202219,0,0.39849445,0,0.16890697,0,0.31618175,0,487
https://bsky.app/profile/zitron.bsky.social/post/3kntj6lvtx42i,2024-03-16T19:03:53.380Z,at://did:plc:qc6xzgctorfsm35w6i3vdebx/app.bsky.feed.post/3kntj6lvtx42i,410,21,51,False,"I really wish more people watched Andy Samberg's Popstar: Never Stop Never Stopping. It's the best comedy documentary since spinal tap, and has multiple very good/very funny songs",https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,zitron.bsky.social,zitron.bsky.social,False,at://did:plc:qc6xzgctorfsm35w6i3vdebx/app.bsky.feed.post/3kntj6lvtx42i,0.025203144,0,0.34582332,0,0.22893222,0,0.5939279,1,0.29468432,0,0.31800422,0,0.54748774,1,0.104975246,0,0.022920782,0,0.13043179,0,0.0729817,0,0.07105543,0,482
https://bsky.app/profile/gbbranstetter.bsky.social/post/3knssi4ouko24,2024-03-16T12:17:36.784Z,at://did:plc:mlmouohgzbjofidukcp4pxf2/app.bsky.feed.post/3knssi4ouko24,384,83,9,True,"A running theme in Woods' telling is how even those who opposed Hitler blamed his rise on the ""depravity"" and excess of Weimar Berlin ""as if the mere presence of ersatz women
in theclubwas enough to foment and justify a right-wing putsch""--a phrase I find myself repeating often",https://bsky.app/profile/did:plc:z72i7hdynmk6r22z27h6tvur/feed/hot-classic,gbbranstetter.bsky.social,gbbranstetter.bsky.social,False,at://did:plc:mlmouohgzbjofidukcp4pxf2/app.bsky.feed.post/3knssi4ouko24,0.15103401,0,0.26146647,0,0.17844121,0,0.4490613,0,0.39127967,0,0.43793672,0,0.29584426,0,0.6844828,1,0.15237163,0,0.5528038,1,0.44657364,0,0.30857164,0,476
